customer_id,customer_name,gender,age,city,country,customer_segment,order_id,order_date,shipping_date,delivery_date,order_status,product_id,product_name,product_category,sub_category,brand,supplier_name,quantity,unit_price,total_amount,discount_percentage,shipping_cost,profit,profit_margin,warehouse_location,shipping_provider,delivery_time_days,customer_rating,review_sentiment,return_flag,product_views,add_to_cart_count,conversion_rate,repeat_purchase_flag,payment_method,sales_channel
CUST2276,Nicole Glass,Male,50,Nairobi,Nigeria,new,ORD000082,2024-11-22,21/11/2024,26/11/2024,Returned,PROD666,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,SupplyHub Ltd,6,105.09,630.54,35.5,76.54,173.36,27.49,lagos,,5,1.0,,Yes,1958,278,0.31,no,card,marketplace
CUST1023,Christopher Moss,Female,65,Nairobi,Kenya,new,ORD000083,21/12/2024,2024-12-21,2024-12-26,pending,PROD144,Zentrix Men Wear,Fashion,Men Wear,Zentrix,,7,292.88,2050.16,8.01,123.89,-223.15,-10.88,Accra,DHL,5,2.0,negative,Y,2630,403,0.27,N,wallet,marketplace
CUST8417,Mark Glover Jr.,Male,30,lagos,Nigeria,new,ORD000084,03/12/2022,05/12/2022,2022-12-11,cancelled,PROD562,Auralis Men Wear,Fashion,Men Wear,Auralis,NextWave,5,246.13,1230.65,36.2,36.18,395.18,32.11,lagos,DHL,6,4.0,positive,N,2498,134,0.2,No,card,store
CUST8408,Jennifer Good,female,33,Lagos,South Africa,new,ORD000085,2022-10-14,2022-10-13,2022-10-12,delivered,PROD802,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,,5,357.64,1788.2,48.56,18.34,565.07,31.6,LAGOS,DHL,-1,2.0,,N,3285,509,0.15,No,cash,store
CUST3831,Gabriel Kline,male,35,LAGOS,South Africa,VIP,ORD000086,03-12-2022,2022-03-15,03-23-2022,Returned,PROD663,HyperGrid Gaming Accessories,Gaming,Gaming Accessories,HyperGrid,SupplyHub Ltd,2,1078.89,2157.78,37.85,121.31,619.64,28.72,Abuja,UPS,8,3.0,negative,No,2265,93,0.09,Yes,wallet,mobile_app
CUST1480,Nicole Short,M,21,Cape Town,South Africa,returning,ORD000087,2023-04-22,04-22-2023,2023-04-22,Returned,PROD689,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,GlobalTech,3,605.03,1815.09,1.69,106.58,673.68,37.12,Accra,FedEx,0,4.0,negative,yes,4067,39,0.07,Yes,card,mobile_app
CUST4584,,Female,18,LAGOS,Ghana,returning,ORD000088,29/11/2023,2023-12-03,2023-12-04,delivered,PROD966,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,GlobalTech,2,1418.69,2837.38,8.19,27.84,1054.89,37.18,Abuja,UPS,1,5.0,negative,yes,4874,835,0.04,yes,cash,marketplace
CUST5825,Brian Allen,F,18,Nairobi,South Africa,VIP,ORD000089,08/03/2022,03-08-2022,2022-03-16,pending,PROD244,Auralis Laptops,Electronics,Laptops,Auralis,SupplyHub Ltd,4,997.66,3990.64,40.2,110.75,138.32,3.47,Lagos,UPS,8,3.0,negative,Yes,60,1,6.67,No,cash,store
CUST3725,Jamie Richard,Female,42,LAGOS,South Africa,new,ORD000090,09-08-2024,09-13-2024,2024-09-21,delivered,PROD918,NovaTech Consoles,Gaming,Consoles,NovaTech,GlobalTech,1,328.61,328.61,43.92,84.32,113.03,34.4,Lagos,UPS,8,4.0,positive,No,1401,223,0.07,No,card,website
CUST6424,Hannah Giles,male,44,Nairobi,Kenya,returning,ORD000091,2023-09-02,02/09/2023,09-02-2023,cancelled,PROD155,Auralis Consoles,Gaming,Consoles,Auralis,SupplyHub Ltd,7,654.34,4580.38,12.42,97.54,1774.36,38.74,Abuja,DHL,0,4.0,negative,Yes,4507,397,0.16,yes,wallet,store
CUST7052,Andre Murphy,Male,34,Abuja,South Africa,new,ORD000092,2023-07-05,07-08-2023,07-07-2023,Delivered,PROD452,OmniCore Accessories,Electronics,Accessories,OmniCore,NextWave,4,1473.28,5893.12,52.01,73.85,1973.66,33.49,Abuja,UPS,-1,1.0,neutral,Yes,3728,178,0.11,No,transfer,mobile_app
CUST3067,Stephen Clark,Male,61,Abuja,Ghana,VIP,ORD000093,30/10/2022,04/11/2022,11-12-2022,Delivered,PROD669,HyperGrid Laptops,Electronics,Laptops,HyperGrid,,6,2170.24,13021.44,35.25,118.34,-1147.38,-8.81,lagos,FedEx,8,1.0,positive,no,877,74,0.68,no,wallet,store
CUST5327,Gary Barajas,Female,54,Accra,South Africa,new,ORD000094,07-19-2023,07-21-2023,07-22-2023,pending,PROD505,Auralis Consoles,Gaming,Consoles,Auralis,PrimeSource,1,171.24,171.24,18.18,45.65,20.62,12.04,Lagos,FedEx,1,4.0,negative,Y,3464,620,0.03,N,card,mobile_app
CUST8237,Taylor Griffin,Female,65,Abuja,Kenya,returning,ORD000095,2024-11-21,26/11/2024,11-27-2024,cancelled,PROD899,OmniCore Consoles,Gaming,Consoles,OmniCore,,1,210.51,210.51,3.03,57.25,-8.52,-4.05,LAGOS,GIG,1,1.0,positive,yes,3101,501,0.03,no,cash,mobile_app
CUST8775,Walter Benson,M,40,lagos,Kenya,returning,ORD000096,05/07/2022,2022-07-06,2022-07-05,cancelled,PROD762,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,PrimeSource,5,818.59,4092.95,28.45,24.19,-224.05,-5.47,Lagos,FedEx,-1,3.0,negative,No,3134,358,0.16,No,wallet,mobile_app
CUST8646,Cindy Butler,female,57,Abuja,Nigeria,new,ORD000097,02-06-2024,02-09-2024,18/02/2024,Returned,PROD165,Auralis Laptops,Electronics,Laptops,Auralis,GlobalTech,6,2181.43,13088.58,9.0,115.99,4513.31,34.48,Accra,GIG,9,1.0,,Y,2175,215,0.28,no,cash,website
CUST4111,Robin Sanders,F,32,Nairobi,South Africa,VIP,ORD000098,2024-01-05,01-08-2024,01-11-2024,delivered,PROD582,Zentrix Men Wear,Fashion,Men Wear,Zentrix,GlobalTech,3,203.24,609.72,52.29,65.97,205.94,33.78,LAGOS,UPS,3,1.0,,Yes,4830,595,0.06,no,card,store
CUST4187,Cory Watkins,F,42,Accra,Kenya,new,ORD000099,05/11/2022,05/11/2022,11-07-2022,returned,PROD983,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,SupplyHub Ltd,8,1481.3,11850.4,12.56,117.16,1978.46,16.7,lagos,GIG,2,2.0,,N,3567,414,0.22,no,cash,store
CUST1076,Paul Mason,male,64,LAGOS,Nigeria,VIP,ORD000100,12-23-2024,2024-12-23,12-22-2024,pending,PROD810,Auralis Kitchen,Home Appliances,Kitchen,Auralis,GlobalTech,3,804.67,2414.01,56.91,71.11,328.69,13.62,Accra,UPS,-1,2.0,negative,No,2992,193,0.1,yes,cash,website
CUST4742,Elizabeth Blankenship,male,31,Nairobi,Nigeria,returning,ORD000101,12-13-2022,12-12-2022,2022-12-16,returned,PROD738,NovaTech Shoes,Fashion,Shoes,NovaTech,,1,25.53,25.53,22.82,84.36,2.83,11.08,lagos,FedEx,4,3.0,,N,877,170,0.11,no,wallet,mobile_app
CUST7862,Amanda Duncan,Male,50,Nairobi,Nigeria,new,ORD000102,08-06-2022,2022-08-08,10/08/2022,cancelled,PROD820,HyperGrid Cleaning,Home Appliances,Cleaning,HyperGrid,GlobalTech,3,794.9,2384.7,0.16,102.39,831.75,34.88,Accra,GIG,2,,positive,N,879,66,0.34,N,transfer,store
CUST5850,Manuel Aguilar,Male,24,Cape Town,Ghana,VIP,ORD000103,19/08/2023,20/08/2023,08-29-2023,Delivered,PROD109,Zentrix Smartphones,Electronics,Smartphones,Zentrix,PrimeSource,6,1022.31,6133.86,48.9,31.52,431.99,7.04,Abuja,UPS,9,4.0,,N,1416,58,0.42,yes,card,mobile_app
CUST2699,Heather Lane,female,48,Cape Town,South Africa,new,ORD000104,02-17-2024,2024-02-22,02-26-2024,pending,PROD599,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,NextWave,8,466.26,3730.08,46.05,88.61,599.64,16.08,LAGOS,,4,1.0,,N,2086,247,0.38,no,cash,mobile_app
CUST1894,,male,50,Cape Town,South Africa,VIP,ORD000105,05/12/2022,2022-12-04,10/12/2022,Returned,PROD328,OmniCore Accessories,Electronics,Accessories,OmniCore,NextWave,7,2079.34,14555.38,29.91,50.83,5667.41,38.94,Lagos,DHL,6,,positive,Yes,4999,987,0.14,no,wallet,mobile_app
CUST8474,Claudia Velasquez,M,21,Cape Town,Ghana,returning,ORD000106,11-11-2023,14/11/2023,11-22-2023,pending,PROD563,NovaTech Shoes,Fashion,Shoes,NovaTech,SupplyHub Ltd,4,197.43,789.72,22.43,20.42,271.1,34.33,Abuja,FedEx,8,4.0,positive,Y,1654,97,0.24,Yes,cash,mobile_app
CUST8488,Sherry Sellers,male,63,LAGOS,Nigeria,returning,ORD000107,04-06-2022,2022-04-10,19/04/2022,returned,PROD104,OmniCore Cleaning,Home Appliances,Cleaning,OmniCore,SupplyHub Ltd,7,776.1,5432.7,34.71,110.92,-431.3,-7.94,Abuja,,9,4.0,,no,2083,141,0.34,No,wallet,marketplace
CUST8419,Elizabeth Barnett,male,44,Accra,Kenya,returning,ORD000108,10-05-2023,10-09-2023,2023-10-19,delivered,PROD831,Auralis Cooling,Home Appliances,Cooling,Auralis,GlobalTech,3,1010.12,3030.36,19.34,21.73,132.52,4.37,Abuja,,10,4.0,negative,No,154,17,1.95,Yes,card,store
CUST3381,Sarah Martinez,Male,30,LAGOS,Ghana,VIP,ORD000109,05-29-2023,29/05/2023,2023-05-28,cancelled,PROD933,HyperGrid Laptops,Electronics,Laptops,HyperGrid,SupplyHub Ltd,4,1907.55,7630.2,17.26,101.35,2743.57,35.96,Abuja,GIG,-1,3.0,positive,Yes,2108,104,0.19,no,cash,mobile_app
CUST7025,Nicholas Todd,female,65,Accra,Ghana,returning,ORD000110,2023-02-01,02-02-2023,2023-02-08,delivered,PROD626,NovaTech Cooling,Home Appliances,Cooling,NovaTech,NextWave,1,879.24,879.24,19.83,107.9,-57.02,-6.49,lagos,UPS,6,5.0,negative,No,4741,564,0.02,Y,card,marketplace
CUST9608,Cody Pugh,male,51,Lagos,Ghana,new,ORD000111,04/01/2025,2025-01-06,2025-01-06,pending,PROD469,Auralis Women Wear,Fashion,Women Wear,Auralis,PrimeSource,8,294.72,2357.76,26.74,136.15,442.16,18.75,Accra,FedEx,0,3.0,,Yes,3211,263,0.25,N,wallet,website
CUST9468,Dylan Lopez,M,50,Cape Town,South Africa,new,ORD000112,31/08/2023,09-04-2023,2023-09-06,Delivered,PROD646,NovaTech Cooling,Home Appliances,Cooling,NovaTech,SupplyHub Ltd,4,1183.02,4732.08,32.27,106.9,1830.95,38.69,Abuja,DHL,2,4.0,negative,Yes,766,19,0.52,No,transfer,marketplace
CUST2154,Johnny Mercer,male,34,Abuja,South Africa,new,ORD000113,2024-04-08,10/04/2024,04-14-2024,Delivered,PROD837,OmniCore Accessories,Electronics,Accessories,OmniCore,SupplyHub Ltd,1,1812.03,1812.03,18.08,17.54,490.88,27.09,Abuja,GIG,4,4.0,neutral,no,1851,70,0.05,N,cash,marketplace
CUST3360,Sarah Thompson,F,59,LAGOS,Nigeria,returning,ORD000114,2022-10-17,10-16-2022,10-15-2022,returned,PROD315,Auralis Laptops,Electronics,Laptops,Auralis,PrimeSource,7,2282.94,15980.58,15.16,21.62,3500.35,21.9,Accra,DHL,-1,5.0,,N,4552,75,0.15,Y,card,marketplace
CUST2608,William Potter,female,49,LAGOS,Kenya,new,ORD000115,04-26-2023,2023-04-25,2023-04-28,Returned,PROD436,OmniCore Gaming Accessories,Gaming,Gaming Accessories,OmniCore,GlobalTech,3,599.72,14393.28,14.77,37.12,3697.62,25.69,Abuja,UPS,3,3.0,,No,3698,368,0.08,no,cash,website
CUST3879,Carl Wilkerson,Male,35,Cape Town,Ghana,VIP,ORD000116,02-07-2023,2023-02-08,02-18-2023,Delivered,PROD746,NovaTech Accessories,Electronics,Accessories,NovaTech,,7,1969.16,13784.12,32.38,99.82,-940.79,-6.83,Abuja,FedEx,10,3.0,neutral,No,4155,523,0.17,Yes,cash,marketplace
CUST9227,,male,57,Nairobi,Ghana,returning,ORD000117,2022-10-15,10-17-2022,10-18-2022,pending,PROD849,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,GlobalTech,1,782.7,782.7,12.41,136.62,38.11,4.87,Abuja,GIG,1,,negative,Yes,4321,649,0.02,Y,wallet,mobile_app
CUST7171,Nicholas Scott,M,55,Nairobi,Nigeria,returning,ORD000118,10/02/2024,10/02/2024,17/02/2024,returned,PROD106,OmniCore VR,Gaming,VR,OmniCore,PrimeSource,8,372.09,2976.72,21.73,109.01,-252.78,-8.49,lagos,GIG,7,4.0,,No,1776,303,0.45,yes,cash,website
CUST4992,John Porter,female,55,lagos,Ghana,returning,ORD000119,2022-03-22,2022-03-25,26/03/2022,delivered,PROD677,NovaTech VR,Gaming,VR,NovaTech,GlobalTech,2,655.75,1311.5,24.65,25.69,223.55,17.05,lagos,,1,3.0,,no,4888,71,0.04,yes,cash,store
CUST3166,Ashley Mitchell,male,51,Cape Town,South Africa,returning,ORD000120,07-17-2022,07-17-2022,2022-07-23,cancelled,PROD593,Zentrix Smartphones,Electronics,Smartphones,Zentrix,,1,2263.03,2263.03,2.61,81.82,-53.82,-2.38,Abuja,GIG,6,5.0,positive,No,1146,66,0.09,No,transfer,website
CUST5641,Robin Hart,female,44,LAGOS,Ghana,new,ORD000121,2022-01-15,01-18-2022,2022-01-25,returned,PROD923,Auralis Cooling,Home Appliances,Cooling,Auralis,NextWave,6,696.5,4179.0,33.88,93.72,1652.75,39.55,Abuja,FedEx,7,4.0,neutral,Y,4630,569,0.13,no,wallet,marketplace
CUST6641,Douglas Ross,Female,65,lagos,Nigeria,returning,ORD000122,2024-07-03,2024-07-08,2024-07-18,cancelled,PROD920,OmniCore Gaming Accessories,Gaming,Gaming Accessories,OmniCore,,1,245.64,245.64,55.55,68.13,-28.19,-11.48,lagos,UPS,10,,,No,4318,294,0.02,N,card,mobile_app
CUST9099,Shaun Holt,male,60,Cape Town,Kenya,new,ORD000123,2024-11-11,11-14-2024,2024-11-24,pending,PROD344,NovaTech Laptops,Electronics,Laptops,NovaTech,PrimeSource,2,2492.68,4985.36,31.06,111.85,-559.66,-11.23,Lagos,,10,5.0,negative,Y,2315,116,0.09,N,transfer,store
CUST7618,Robert Graves,M,29,Abuja,Nigeria,returning,ORD000124,2024-10-27,10-28-2024,01/11/2024,cancelled,PROD553,HyperGrid Shoes,Fashion,Shoes,HyperGrid,,8,289.15,2313.2,35.21,8.97,-199.06,-8.61,Lagos,GIG,4,2.0,negative,No,2942,529,0.27,no,card,marketplace
CUST5067,Stephanie Zuniga,Female,61,Nairobi,Kenya,new,ORD000125,01/01/2023,2023-01-03,01-07-2023,Returned,PROD799,Zentrix Cooling,Home Appliances,Cooling,Zentrix,NextWave,4,438.88,1755.52,50.18,56.62,488.77,27.84,Lagos,DHL,4,5.0,positive,no,396,62,1.01,no,wallet,store
CUST5501,Mary Evans,female,35,Abuja,Ghana,returning,ORD000126,20/09/2022,19/09/2022,09-26-2022,Delivered,PROD981,Zentrix Women Wear,Fashion,Women Wear,Zentrix,NextWave,2,212.98,425.96,34.86,52.19,79.67,18.7,LAGOS,FedEx,7,4.0,negative,Y,1556,256,0.13,No,transfer,store
CUST7099,Aaron Gibson,Female,35,Abuja,Ghana,returning,ORD000127,04-14-2023,19/04/2023,2023-04-19,cancelled,PROD300,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,PrimeSource,8,1195.34,9562.72,31.02,109.48,2696.05,28.19,LAGOS,UPS,0,4.0,positive,N,1388,31,0.58,yes,wallet,store
CUST2577,Antonio Chen,M,34,LAGOS,Kenya,returning,ORD000128,12/06/2023,2023-06-13,12/06/2023,pending,PROD689,OmniCore Cooling,Home Appliances,Cooling,OmniCore,PrimeSource,5,1042.47,5212.35,22.86,46.55,1029.14,19.74,lagos,FedEx,-1,4.0,,Yes,698,42,0.72,Y,transfer,marketplace
CUST6191,Tina Gardner,F,35,Accra,South Africa,new,ORD000129,06-30-2024,07-05-2024,07-09-2024,returned,PROD288,NovaTech Consoles,Gaming,Consoles,NovaTech,PrimeSource,4,234.07,936.28,6.18,14.25,312.04,33.33,Accra,DHL,4,1.0,positive,Y,1322,44,0.3,N,cash,marketplace
CUST4757,Amy Jones,M,46,Nairobi,Ghana,new,ORD000130,12-16-2022,15/12/2022,14/12/2022,returned,PROD378,OmniCore VR,Gaming,VR,OmniCore,NextWave,3,777.46,2332.38,38.15,86.78,321.64,13.79,Accra,UPS,-1,2.0,positive,No,2572,375,0.12,no,wallet,mobile_app
CUST5973,,female,26,LAGOS,Kenya,new,ORD000131,18/01/2022,22/01/2022,2022-01-28,returned,PROD336,NovaTech Shoes,Fashion,Shoes,NovaTech,,6,142.39,854.34,38.76,125.12,-24.5,-2.87,Lagos,GIG,6,5.0,negative,Y,4407,829,0.14,no,cash,mobile_app
CUST2121,Natalie Miller,M,25,Nairobi,South Africa,returning,ORD000132,12/07/2023,2023-07-16,24/07/2023,Delivered,PROD647,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,PrimeSource,2,275.05,550.1,0.88,36.49,44.63,8.11,Abuja,UPS,8,3.0,positive,yes,509,35,0.39,No,card,store
CUST3975,Jorge Hopkins,M,42,Cape Town,Nigeria,new,ORD000133,2023-05-25,05-27-2023,2023-06-02,delivered,PROD889,NovaTech VR,Gaming,VR,NovaTech,,4,489.22,1956.88,2.53,140.93,267.13,13.65,LAGOS,GIG,6,1.0,neutral,Yes,1983,325,0.2,no,wallet,website
CUST3742,Justin Wagner,female,25,Abuja,Ghana,new,ORD000134,28/03/2022,03-31-2022,04-10-2022,delivered,PROD354,Zentrix Men Wear,Fashion,Men Wear,Zentrix,NextWave,2,291.5,583.0,21.33,27.32,84.53,14.5,Lagos,FedEx,10,5.0,negative,No,1630,11,0.12,N,cash,marketplace
CUST3207,Sarah Berger,Male,49,Nairobi,South Africa,returning,ORD000135,2024-09-30,09-30-2024,08/10/2024,Returned,PROD988,OmniCore Gaming Accessories,Gaming,Gaming Accessories,OmniCore,,3,426.52,1279.56,0.04,97.51,74.82,5.85,lagos,DHL,8,5.0,neutral,Y,568,85,0.53,no,cash,mobile_app
CUST9586,Patricia Patel,female,27,Accra,Kenya,new,ORD000136,10-22-2023,10-21-2023,2023-10-21,Delivered,PROD994,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,PrimeSource,2,238.26,476.52,31.55,106.69,-4.4,-0.92,LAGOS,FedEx,0,,neutral,N,4075,82,0.05,no,card,marketplace
CUST7814,Angel Johnson,F,21,Cape Town,Kenya,returning,ORD000137,2022-05-25,2022-05-30,06-02-2022,Delivered,PROD336,OmniCore Accessories,Electronics,Accessories,OmniCore,NextWave,4,644.17,2576.68,33.49,113.19,699.45,27.15,Accra,UPS,3,4.0,positive,yes,1527,282,0.26,No,wallet,mobile_app
CUST9747,Christina Parker,Female,40,LAGOS,Kenya,returning,ORD000138,24/04/2024,04-29-2024,08/05/2024,cancelled,PROD658,Zentrix Cooling,Home Appliances,Cooling,Zentrix,NextWave,5,733.36,3666.8,17.07,7.36,-277.59,-7.57,LAGOS,DHL,9,3.0,positive,N,2310,284,0.22,no,transfer,website
CUST1618,Devon Schwartz,male,26,LAGOS,Kenya,VIP,ORD000139,27/05/2023,2023-05-27,05-30-2023,returned,PROD179,Auralis Cooling,Home Appliances,Cooling,Auralis,NextWave,3,1358.63,4075.89,38.54,10.42,1200.71,29.46,Abuja,DHL,3,3.0,negative,No,3462,124,0.09,yes,card,store
CUST1886,Kerri Blake,Male,38,Accra,Ghana,new,ORD000140,03-29-2023,03-29-2023,28/03/2023,returned,PROD542,Auralis Smartphones,Electronics,Smartphones,Auralis,NextWave,3,504.03,1512.09,5.1,77.76,416.74,27.56,lagos,FedEx,-1,4.0,neutral,no,4344,253,0.07,No,card,marketplace
CUST8046,Jason Jones,female,23,Lagos,South Africa,new,ORD000141,15/12/2023,12-15-2023,12-19-2023,Delivered,PROD458,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,3,85.38,256.14,43.71,17.44,65.77,25.68,lagos,,4,3.0,positive,Y,961,79,0.31,no,cash,website
CUST6437,Nancy Bennett PhD,female,31,lagos,Kenya,returning,ORD000142,10-17-2022,2022-10-21,31/10/2022,cancelled,PROD274,NovaTech Laptops,Electronics,Laptops,NovaTech,GlobalTech,4,2015.13,64484.16,23.32,44.34,20547.6,31.86,LAGOS,DHL,10,4.0,neutral,No,4215,727,0.09,Yes,wallet,store
CUST9709,Jennifer Torres,male,50,Abuja,Nigeria,new,ORD000143,20/12/2024,21/12/2024,12-25-2024,delivered,PROD800,Auralis Laptops,Electronics,Laptops,Auralis,GlobalTech,5,743.27,3716.35,52.72,134.11,1108.11,29.82,Lagos,,4,3.0,,N,1174,23,0.43,N,cash,mobile_app
CUST7837,David Cox,male,45,LAGOS,Kenya,new,ORD000144,2022-09-27,09-27-2022,10-06-2022,pending,PROD416,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,PrimeSource,7,1466.09,10262.63,19.05,85.81,3814.94,37.17,Lagos,FedEx,9,1.0,negative,No,3418,311,0.2,no,wallet,mobile_app
CUST4079,David Sanchez,male,19,Cape Town,Kenya,returning,ORD000145,2023-04-18,04-21-2023,2023-04-23,Returned,PROD898,HyperGrid Accessories,Electronics,Accessories,HyperGrid,PrimeSource,8,1837.64,14701.12,11.6,9.67,3976.6,27.05,Lagos,UPS,2,2.0,neutral,Yes,1500,225,0.53,no,cash,marketplace
CUST8496,Kevin Harmon,Female,43,Cape Town,Nigeria,returning,ORD000146,19/02/2024,02-23-2024,02-27-2024,cancelled,PROD211,HyperGrid Accessories,Electronics,Accessories,HyperGrid,NextWave,1,2218.89,2218.89,23.24,115.95,841.9,37.94,lagos,UPS,4,3.0,,yes,3510,302,0.03,no,card,mobile_app
CUST8595,Alex Hall,Female,23,Nairobi,Nigeria,new,ORD000147,05/10/2022,07/10/2022,2022-10-12,delivered,PROD829,Zentrix VR,Gaming,VR,Zentrix,NextWave,2,986.31,1972.62,7.41,21.55,191.68,9.72,LAGOS,DHL,5,5.0,neutral,No,4558,390,0.04,No,transfer,marketplace
CUST3459,Jason Young,male,29,Cape Town,Nigeria,new,ORD000148,26/09/2023,09-30-2023,2023-10-06,Delivered,PROD103,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,GlobalTech,1,1297.58,1297.58,14.27,90.39,144.86,11.16,Abuja,GIG,6,2.0,negative,no,4617,840,0.02,No,card,mobile_app
CUST3429,Andrew Alvarez,M,20,lagos,Nigeria,returning,ORD000149,2023-09-04,2023-09-05,05/09/2023,delivered,PROD391,OmniCore Cooling,Home Appliances,Cooling,OmniCore,,3,1149.07,3447.21,19.37,135.14,1038.11,30.11,Abuja,,0,1.0,negative,Y,4367,424,0.07,no,transfer,mobile_app
CUST1953,Jennifer Shepherd,F,58,Accra,Nigeria,new,ORD000150,12/08/2023,14/08/2023,08-22-2023,cancelled,PROD729,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,8,190.63,1525.04,0.09,8.48,295.86,19.4,Lagos,FedEx,8,4.0,positive,Y,2914,574,0.27,N,transfer,website
CUST4296,Barbara Gordon,M,22,LAGOS,Kenya,returning,ORD000151,2023-10-26,10-31-2023,30/10/2023,Returned,PROD682,OmniCore VR,Gaming,VR,OmniCore,SupplyHub Ltd,3,653.06,1959.18,2.13,24.68,-126.44,-6.45,Abuja,,-1,4.0,positive,no,2502,290,0.12,N,wallet,website
CUST4412,Melissa Davila,M,40,Lagos,Ghana,new,ORD000152,03-05-2022,03-06-2022,2022-03-11,cancelled,PROD709,NovaTech Consoles,Gaming,Consoles,NovaTech,GlobalTech,6,1070.9,6425.4,49.77,48.88,891.88,13.88,lagos,DHL,5,,neutral,Yes,3685,519,0.16,No,cash,mobile_app
CUST4116,Robin Galvan,Female,64,Cape Town,Kenya,returning,ORD000153,10-21-2022,10-26-2022,2022-10-26,delivered,PROD496,OmniCore Laptops,Electronics,Laptops,OmniCore,SupplyHub Ltd,1,915.26,915.26,53.35,19.95,248.4,27.14,LAGOS,DHL,0,2.0,negative,yes,1627,147,0.06,Y,wallet,store
CUST2927,Destiny Guzman,male,35,Lagos,Nigeria,VIP,ORD000154,11-18-2024,17/11/2024,11-19-2024,Returned,PROD821,Auralis Men Wear,Fashion,Men Wear,Auralis,,4,269.83,1079.32,1.74,135.98,-131.95,-12.23,Abuja,DHL,2,5.0,,no,2963,320,0.13,Y,transfer,website
CUST8629,Emily Oconnell,Male,62,Abuja,Nigeria,new,ORD000155,2024-08-11,2024-08-13,08-15-2024,Returned,PROD287,Auralis Women Wear,Fashion,Women Wear,Auralis,GlobalTech,8,51.61,412.88,16.94,55.55,68.57,16.61,Accra,DHL,2,1.0,negative,no,631,102,1.27,no,cash,store
CUST7773,Amber Hill,male,53,lagos,South Africa,new,ORD000156,11-29-2023,29/11/2023,09/12/2023,cancelled,PROD810,Zentrix Shoes,Fashion,Shoes,Zentrix,PrimeSource,2,254.29,508.58,19.52,19.16,48.25,9.49,LAGOS,GIG,10,,,Y,4099,661,0.05,N,card,website
CUST4565,Benjamin Warren,female,58,Cape Town,Nigeria,returning,ORD000157,02/11/2022,04/11/2022,11-11-2022,cancelled,PROD310,Auralis Consoles,Gaming,Consoles,Auralis,GlobalTech,5,1110.87,5554.35,34.96,93.67,726.14,13.07,lagos,UPS,7,1.0,positive,N,4637,841,0.11,Y,card,marketplace
CUST1510,Raymond Berg,F,55,Abuja,Kenya,returning,ORD000158,04-11-2024,2024-04-13,04-18-2024,delivered,PROD292,OmniCore Consoles,Gaming,Consoles,OmniCore,NextWave,6,853.57,5121.42,4.3,7.28,1263.64,24.67,Abuja,GIG,5,2.0,,No,3537,639,0.17,yes,cash,store
CUST8373,Tina Benitez,male,29,Abuja,Nigeria,returning,ORD000159,30/04/2023,04/05/2023,05-11-2023,cancelled,PROD138,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,6,213.34,1280.04,59.01,147.63,356.34,27.84,Abuja,,7,1.0,neutral,No,689,80,0.87,no,card,marketplace
CUST9765,Cory Hammond,Female,47,Accra,South Africa,returning,ORD000160,10/11/2023,12/11/2023,2023-11-16,Delivered,PROD903,OmniCore Shoes,Fashion,Shoes,OmniCore,GlobalTech,1,180.4,180.4,44.24,8.96,21.04,11.66,lagos,,4,3.0,neutral,no,2351,141,0.04,Y,card,website
CUST3860,Jamie Griffin,F,27,Nairobi,South Africa,new,ORD000161,2022-12-26,27/12/2022,2023-01-06,cancelled,PROD186,Zentrix Laptops,Electronics,Laptops,Zentrix,,3,2126.51,6379.53,43.56,29.26,1070.27,16.78,LAGOS,DHL,10,1.0,positive,yes,3851,409,0.08,no,wallet,store
CUST9724,Matthew Fletcher,F,63,Abuja,South Africa,new,ORD000162,2024-12-22,27/12/2024,01/01/2025,returned,PROD799,NovaTech Shoes,Fashion,Shoes,NovaTech,SupplyHub Ltd,6,277.05,1662.3,16.03,19.25,348.9,20.99,Abuja,GIG,5,5.0,neutral,no,2814,185,0.21,no,card,website
CUST2113,,Male,51,Lagos,South Africa,new,ORD000163,2023-08-04,2023-08-05,08-07-2023,Delivered,PROD772,Zentrix Accessories,Electronics,Accessories,Zentrix,,2,1828.57,3657.14,53.99,87.08,1396.81,38.19,Lagos,FedEx,2,1.0,,Y,3547,709,0.06,N,wallet,marketplace
