customer_id,customer_name,gender,age,country,customer_segment,order_id,order_date,shipping_date,delivery_date,delivery_time_days,order_status,product_id,product_name,product_category,sub_category,brand,supplier_name,quantity,unit_price,total_amount,discount_percentage,shipping_cost,profit,profit_margin,warehouse_location,shipping_provider,Customer_rating,return_flag,product_views,add_to_cart_count,repeat_purchase_flag,payment_method,sales_channel
CUST3831,Gabriel Kline,Male,35,South Africa,Vip,ORD000086,3/12/2022,3/15/2022,3/23/2022,8,Returned,PROD663,HyperGrid Gaming Accessories,Gaming,Gaming Accessories,HyperGrid,SupplyHub Ltd,2,1078.89,2157.78,37.85,121.31,619.64,28.72,Abuja,UPS,3,No,2265,93,Yes,Wallet,Mobile_App
CUST1480,Nicole Short,Male,21,South Africa,Returning,ORD000087,4/22/2023,4/22/2023,4/22/2023,0,Returned,PROD689,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,SupplyHub Ltd,3,605.03,1815.09,1.69,106.58,673.68,37.12,Accra,FedEx,4,Yes,4067,39,Yes,Card,Mobile_App
CUST4584,,Female,18,Ghana,Returning,ORD000088,11/29/2023,12/3/2023,12/4/2023,1,Delivered,PROD966,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,GlobalTech,2,1418.69,2837.38,8.19,27.84,1054.89,37.18,Abuja,UPS,5,Yes,4874,835,Yes,Cash,Marketplace
CUST5825,Brian Allen,Female,18,South Africa,Vip,ORD000089,8/3/2022,3/8/2022,3/16/2022,8,Pending,PROD244,Auralis Laptops,Electronics,Laptops,Auralis,SupplyHub Ltd,4,997.66,3990.64,40.2,110.75,138.32,3.47,Lagos,UPS,3,Yes,60,1,No,Cash,Store
CUST3725,Jamie Richard,Female,42,South Africa,New,ORD000090,9/8/2024,9/13/2024,9/21/2024,8,Delivered,PROD918,NovaTech Consoles,Gaming,Consoles,NovaTech,GlobalTech,1,328.61,328.61,43.92,84.32,113.03,34.4,Lagos,UPS,4,No,1401,223,No,Card,Website
CUST6424,Hannah Giles,Male,44,Kenya,Returning,ORD000091,9/2/2023,2/9/2023,9/2/2023,0,Cancelled,PROD155,Auralis Consoles,Gaming,Consoles,Auralis,SupplyHub Ltd,7,654.34,4580.38,12.42,97.54,1774.36,38.74,Abuja,DHL,4,Yes,4507,397,Yes,Wallet,Store
CUST7052,Andre Murphy,Male,34,South Africa,New,ORD000092,7/5/2023,7/8/2023,7/7/2023,-1,Delivered,PROD452,OmniCore Accessories,Electronics,Accessories,OmniCore,NextWave,4,1473.28,5893.12,52.01,73.85,1973.66,33.49,Abuja,UPS,1,Yes,3728,178,No,Transfer,Mobile_App
CUST3067,Stephen Clark,Male,61,Ghana,Vip,ORD000093,10/30/2022,4/11/2022,11/12/2022,8,Delivered,PROD669,HyperGrid Laptops,Electronics,Laptops,HyperGrid,SupplyHub Ltd,6,2170.24,13021.44,35.25,118.34,-1147.38,-8.81,Lagos,FedEx,1,No,877,74,No,Wallet,Store
CUST5327,Gary Barajas,Female,54,South Africa,New,ORD000094,7/19/2023,7/21/2023,7/22/2023,1,Pending,PROD505,Auralis Consoles,Gaming,Consoles,Auralis,PrimeSource,1,171.24,171.24,18.18,45.65,20.62,12.04,Lagos,FedEx,4,Yes,3464,620,No,Card,Mobile_App
CUST8237,Taylor Griffin,Female,65,Kenya,Returning,ORD000095,11/21/2024,11/26/2024,11/27/2024,1,Cancelled,PROD899,OmniCore Consoles,Gaming,Consoles,OmniCore,NextWave,1,210.51,210.51,3.03,57.25,-8.52,-4.05,Lagos,GIG,1,Yes,3101,501,No,Cash,Mobile_App
CUST8775,Walter Benson,Male,40,Kenya,Returning,ORD000096,5/7/2022,7/6/2022,7/5/2022,-1,Cancelled,PROD762,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,PrimeSource,5,818.59,4092.95,28.45,24.19,-224.05,-5.47,Lagos,FedEx,3,No,3134,358,No,Wallet,Mobile_App
CUST8646,Cindy Butler,Female,57,Nigeria,New,ORD000097,2/6/2024,2/9/2024,2/18/2024,9,Returned,PROD165,Auralis Laptops,Electronics,Laptops,Auralis,GlobalTech,6,2181.43,13088.58,9,115.99,4513.31,34.48,Accra,GIG,1,Yes,2175,215,No,Cash,Website
CUST4111,Robin Sanders,Female,32,South Africa,Vip,ORD000098,1/5/2024,1/8/2024,1/11/2024,3,Delivered,PROD582,Zentrix Men Wear,Fashion,Men Wear,Zentrix,GlobalTech,3,203.24,609.72,52.29,65.97,205.94,33.78,Lagos,UPS,1,Yes,4830,595,No,Card,Store
CUST4187,Cory Watkins,Female,42,Kenya,New,ORD000099,5/11/2022,5/11/2022,11/7/2022,2,Returned,PROD983,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,SupplyHub Ltd,8,1481.3,11850.4,12.56,117.16,1978.46,16.7,Lagos,GIG,2,No,3567,414,No,Cash,Store
CUST1076,Paul Mason,Male,64,Nigeria,Vip,ORD000100,12/23/2024,12/23/2024,12/22/2024,-1,Pending,PROD810,Auralis Kitchen,Home Appliances,Kitchen,Auralis,GlobalTech,3,804.67,2414.01,56.91,71.11,328.69,13.62,Accra,UPS,2,No,2992,193,Yes,Cash,Website
CUST4742,Elizabeth Blankenship,Male,31,Nigeria,Returning,ORD000101,12/13/2022,12/12/2022,12/16/2022,4,Returned,PROD738,NovaTech Shoes,Fashion,Shoes,NovaTech,GlobalTech,1,25.53,25.53,22.82,84.36,2.83,11.08,Lagos,FedEx,3,No,877,170,No,Wallet,Mobile_App
CUST7862,Amanda Duncan,Male,50,Nigeria,New,ORD000102,8/6/2022,8/8/2022,10/8/2022,2,Cancelled,PROD820,HyperGrid Cleaning,Home Appliances,Cleaning,HyperGrid,SupplyHub Ltd,3,794.9,2384.7,0.16,102.39,831.75,34.88,Accra,GIG,0,No,879,66,No,Transfer,Store
CUST5850,Manuel Aguilar,Male,24,Ghana,Vip,ORD000103,8/19/2023,8/20/2023,8/29/2023,9,Delivered,PROD109,Zentrix Smartphones,Electronics,Smartphones,Zentrix,PrimeSource,6,1022.31,6133.86,48.9,31.52,431.99,7.04,Abuja,UPS,4,No,1416,58,Yes,Card,Mobile_App
CUST2699,Heather Lane,Female,48,South Africa,New,ORD000104,2/17/2024,2/22/2024,2/26/2024,4,Pending,PROD599,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,NextWave,8,466.26,3730.08,46.05,88.61,599.64,16.08,Lagos,GIG,1,No,2086,247,No,Cash,Mobile_App
CUST1894,,Male,50,South Africa,Vip,ORD000105,5/12/2022,12/4/2022,10/12/2022,6,Returned,PROD328,OmniCore Accessories,Electronics,Accessories,OmniCore,NextWave,7,2079.34,14555.38,29.91,50.83,5667.41,38.94,Lagos,DHL,0,Yes,4999,987,No,Wallet,Mobile_App
CUST8474,Claudia Velasquez,Male,21,Ghana,Returning,ORD000106,11/11/2023,11/14/2023,11/22/2023,8,Pending,PROD563,NovaTech Shoes,Fashion,Shoes,NovaTech,SupplyHub Ltd,4,197.43,789.72,22.43,20.42,271.1,34.33,Abuja,FedEx,4,Yes,1654,97,Yes,Cash,Mobile_App
CUST8488,Sherry Sellers,Male,63,Nigeria,Returning,ORD000107,4/6/2022,4/10/2022,4/19/2022,9,Returned,PROD104,OmniCore Cleaning,Home Appliances,Cleaning,OmniCore,SupplyHub Ltd,7,776.1,5432.7,34.71,110.92,-431.3,-7.94,Abuja,UPS,4,No,2083,141,No,Wallet,Marketplace
CUST8419,Elizabeth Barnett,Male,44,Kenya,Returning,ORD000108,10/5/2023,10/9/2023,10/19/2023,10,Delivered,PROD831,Auralis Cooling,Home Appliances,Cooling,Auralis,GlobalTech,3,1010.12,3030.36,19.34,21.73,132.52,4.37,Abuja,DHL,4,No,154,17,Yes,Card,Store
CUST3381,Sarah Martinez,Male,30,Ghana,Vip,ORD000109,5/29/2023,5/29/2023,5/28/2023,-1,Cancelled,PROD933,HyperGrid Laptops,Electronics,Laptops,HyperGrid,SupplyHub Ltd,4,1907.55,7630.2,17.26,101.35,2743.57,35.96,Abuja,GIG,3,Yes,2108,104,No,Cash,Mobile_App
CUST7025,Nicholas Todd,Female,65,Ghana,Returning,ORD000110,2/1/2023,2/2/2023,2/8/2023,6,Delivered,PROD626,NovaTech Cooling,Home Appliances,Cooling,NovaTech,NextWave,1,879.24,879.24,19.83,107.9,-57.02,-6.49,Lagos,UPS,5,No,4741,564,Yes,Card,Marketplace
CUST9608,Cody Pugh,Male,51,Ghana,New,ORD000111,4/1/2025,1/6/2025,1/6/2025,0,Pending,PROD469,Auralis Women Wear,Fashion,Women Wear,Auralis,PrimeSource,8,294.72,2357.76,26.74,136.15,442.16,18.75,Accra,FedEx,3,Yes,3211,263,No,Wallet,Website
CUST9468,Dylan Lopez,Male,50,South Africa,New,ORD000112,8/31/2023,9/4/2023,9/6/2023,2,Delivered,PROD646,NovaTech Cooling,Home Appliances,Cooling,NovaTech,SupplyHub Ltd,4,1183.02,4732.08,32.27,106.9,1830.95,38.69,Abuja,DHL,4,Yes,766,19,No,Transfer,Marketplace
CUST2154,Johnny Mercer,Male,34,South Africa,New,ORD000113,4/8/2024,10/4/2024,4/14/2024,4,Delivered,PROD837,OmniCore Accessories,Electronics,Accessories,OmniCore,SupplyHub Ltd,1,1812.03,1812.03,18.08,17.54,490.88,27.09,Abuja,GIG,4,No,1851,70,No,Cash,Marketplace
CUST3360,Sarah Thompson,Female,59,Nigeria,Returning,ORD000114,10/17/2022,10/16/2022,10/15/2022,-1,Returned,PROD315,Auralis Laptops,Electronics,Laptops,Auralis,PrimeSource,7,2282.94,15980.58,15.16,21.62,3500.35,21.9,Accra,DHL,5,No,4552,75,Yes,Card,Marketplace
CUST2608,William Potter,Female,49,Kenya,New,ORD000115,4/26/2023,4/25/2023,4/28/2023,3,Returned,PROD436,OmniCore Gaming Accessories,Gaming,Gaming Accessories,OmniCore,GlobalTech,3,599.72,14393.28,14.77,37.12,3697.62,25.69,Abuja,UPS,3,No,3698,368,No,Cash,Website
CUST3879,Carl Wilkerson,Male,35,Ghana,Vip,ORD000116,2/7/2023,2/8/2023,2/18/2023,10,Delivered,PROD746,NovaTech Accessories,Electronics,Accessories,NovaTech,GlobalTech,7,1969.16,13784.12,32.38,99.82,-940.79,-6.83,Abuja,FedEx,3,No,4155,523,Yes,Cash,Marketplace
CUST9227,,Male,57,Ghana,Returning,ORD000117,10/15/2022,10/17/2022,10/18/2022,1,Pending,PROD849,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,SupplyHub Ltd,1,782.7,782.7,12.41,136.62,38.11,4.87,Abuja,GIG,0,Yes,4321,649,Yes,Wallet,Mobile_App
CUST7171,Nicholas Scott,Male,55,Nigeria,Returning,ORD000118,10/2/2024,10/2/2024,2/17/2024,7,Returned,PROD106,OmniCore VR,Gaming,VR,OmniCore,PrimeSource,8,372.09,2976.72,21.73,109.01,-252.78,-8.49,Lagos,GIG,4,No,1776,303,Yes,Cash,Website
CUST4992,John Porter,Female,55,Ghana,Returning,ORD000119,3/22/2022,3/25/2022,3/26/2022,1,Delivered,PROD677,NovaTech VR,Gaming,VR,NovaTech,GlobalTech,2,655.75,1311.5,24.65,25.69,223.55,17.05,Lagos,DHL,3,No,4888,71,Yes,Cash,Store
CUST3166,Ashley Mitchell,Male,51,South Africa,Returning,ORD000120,7/17/2022,7/17/2022,7/23/2022,6,Cancelled,PROD593,Zentrix Smartphones,Electronics,Smartphones,Zentrix,PrimeSource,1,2263.03,2263.03,2.61,81.82,-53.82,-2.38,Abuja,GIG,5,No,1146,66,No,Transfer,Website
CUST5641,Robin Hart,Female,44,Ghana,New,ORD000121,1/15/2022,1/18/2022,1/25/2022,7,Returned,PROD923,Auralis Cooling,Home Appliances,Cooling,Auralis,NextWave,6,696.5,4179,33.88,93.72,1652.75,39.55,Abuja,FedEx,4,Yes,4630,569,No,Wallet,Marketplace
CUST6641,Douglas Ross,Female,65,Nigeria,Returning,ORD000122,7/3/2024,7/8/2024,7/18/2024,10,Cancelled,PROD920,OmniCore Gaming Accessories,Gaming,Gaming Accessories,OmniCore,NextWave,1,245.64,245.64,55.55,68.13,-28.19,-11.48,Lagos,UPS,0,No,4318,294,No,Card,Mobile_App
CUST9099,Shaun Holt,Male,60,Kenya,New,ORD000123,11/11/2024,11/14/2024,11/24/2024,10,Pending,PROD344,NovaTech Laptops,Electronics,Laptops,NovaTech,PrimeSource,2,2492.68,4985.36,31.06,111.85,-559.66,-11.23,Lagos,FedEx,5,Yes,2315,116,No,Transfer,Store
CUST7618,Robert Graves,Male,29,Nigeria,Returning,ORD000124,10/27/2024,10/28/2024,1/11/2024,4,Cancelled,PROD553,HyperGrid Shoes,Fashion,Shoes,HyperGrid,SupplyHub Ltd,8,289.15,2313.2,35.21,8.97,-199.06,-8.61,Lagos,GIG,2,No,2942,529,No,Card,Marketplace
CUST5067,Stephanie Zuniga,Female,61,Kenya,New,ORD000125,1/1/2023,1/3/2023,1/7/2023,4,Returned,PROD799,Zentrix Cooling,Home Appliances,Cooling,Zentrix,NextWave,4,438.88,1755.52,50.18,56.62,488.77,27.84,Lagos,DHL,5,No,396,62,No,Wallet,Store
CUST5501,Mary Evans,Female,35,Ghana,Returning,ORD000126,9/20/2022,9/19/2022,9/26/2022,7,Delivered,PROD981,Zentrix Women Wear,Fashion,Women Wear,Zentrix,NextWave,2,212.98,425.96,34.86,52.19,79.67,18.7,Lagos,FedEx,4,Yes,1556,256,No,Transfer,Store
CUST7099,Aaron Gibson,Female,35,Ghana,Returning,ORD000127,4/14/2023,4/19/2023,4/19/2023,0,Cancelled,PROD300,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,PrimeSource,8,1195.34,9562.72,31.02,109.48,2696.05,28.19,Lagos,UPS,4,No,1388,31,Yes,Wallet,Store
CUST2577,Antonio Chen,Male,34,Kenya,Returning,ORD000128,12/6/2023,6/13/2023,12/6/2023,-1,Pending,PROD689,OmniCore Cooling,Home Appliances,Cooling,OmniCore,PrimeSource,5,1042.47,5212.35,22.86,46.55,1029.14,19.74,Lagos,FedEx,4,Yes,698,42,Yes,Transfer,Marketplace
CUST6191,Tina Gardner,Female,35,South Africa,New,ORD000129,6/30/2024,7/5/2024,7/9/2024,4,Returned,PROD288,NovaTech Consoles,Gaming,Consoles,NovaTech,PrimeSource,4,234.07,936.28,6.18,14.25,312.04,33.33,Accra,DHL,1,Yes,1322,44,No,Cash,Marketplace
CUST4757,Amy Jones,Male,46,Ghana,New,ORD000130,12/16/2022,12/15/2022,12/14/2022,-1,Returned,PROD378,OmniCore VR,Gaming,VR,OmniCore,NextWave,3,777.46,2332.38,38.15,86.78,321.64,13.79,Accra,UPS,2,No,2572,375,No,Wallet,Mobile_App
CUST5973,,Female,26,Kenya,New,ORD000131,1/18/2022,1/22/2022,1/28/2022,6,Returned,PROD336,NovaTech Shoes,Fashion,Shoes,NovaTech,GlobalTech,6,142.39,854.34,38.76,125.12,-24.5,-2.87,Lagos,GIG,5,Yes,4407,829,No,Cash,Mobile_App
CUST2121,Natalie Miller,Male,25,South Africa,Returning,ORD000132,12/7/2023,7/16/2023,7/24/2023,8,Delivered,PROD647,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,PrimeSource,2,275.05,550.1,0.88,36.49,44.63,8.11,Abuja,UPS,3,Yes,509,35,No,Card,Store
CUST3975,Jorge Hopkins,Male,42,Nigeria,New,ORD000133,5/25/2023,5/27/2023,6/2/2023,6,Delivered,PROD889,NovaTech VR,Gaming,VR,NovaTech,GlobalTech,4,489.22,1956.88,2.53,140.93,267.13,13.65,Lagos,GIG,1,Yes,1983,325,No,Wallet,Website
CUST3742,Justin Wagner,Female,25,Ghana,New,ORD000134,3/28/2022,3/31/2022,4/10/2022,10,Delivered,PROD354,Zentrix Men Wear,Fashion,Men Wear,Zentrix,NextWave,2,291.5,583,21.33,27.32,84.53,14.5,Lagos,FedEx,5,No,1630,11,No,Cash,Marketplace
CUST3207,Sarah Berger,Male,49,South Africa,Returning,ORD000135,9/30/2024,9/30/2024,8/10/2024,8,Returned,PROD988,OmniCore Gaming Accessories,Gaming,Gaming Accessories,OmniCore,NextWave,3,426.52,1279.56,0.04,97.51,74.82,5.85,Lagos,DHL,5,Yes,568,85,No,Cash,Mobile_App
CUST9586,Patricia Patel,Female,27,Kenya,New,ORD000136,10/22/2023,10/21/2023,10/21/2023,0,Delivered,PROD994,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,PrimeSource,2,238.26,476.52,31.55,106.69,-4.4,-0.92,Lagos,FedEx,0,No,4075,82,No,Card,Marketplace
CUST7814,Angel Johnson,Female,21,Kenya,Returning,ORD000137,5/25/2022,5/30/2022,6/2/2022,3,Delivered,PROD336,OmniCore Accessories,Electronics,Accessories,OmniCore,NextWave,4,644.17,2576.68,33.49,113.19,699.45,27.15,Accra,UPS,4,Yes,1527,282,No,Wallet,Mobile_App
CUST9747,Christina Parker,Female,40,Kenya,Returning,ORD000138,4/24/2024,4/29/2024,8/5/2024,9,Cancelled,PROD658,Zentrix Cooling,Home Appliances,Cooling,Zentrix,NextWave,5,733.36,3666.8,17.07,7.36,-277.59,-7.57,Lagos,DHL,3,No,2310,284,No,Transfer,Website
CUST1618,Devon Schwartz,Male,26,Kenya,Vip,ORD000139,5/27/2023,5/27/2023,5/30/2023,3,Returned,PROD179,Auralis Cooling,Home Appliances,Cooling,Auralis,NextWave,3,1358.63,4075.89,38.54,10.42,1200.71,29.46,Abuja,DHL,3,No,3462,124,Yes,Card,Store
CUST1886,Kerri Blake,Male,38,Ghana,New,ORD000140,3/29/2023,3/29/2023,3/28/2023,-1,Returned,PROD542,Auralis Smartphones,Electronics,Smartphones,Auralis,NextWave,3,504.03,1512.09,5.1,77.76,416.74,27.56,Lagos,FedEx,4,No,4344,253,No,Card,Marketplace
CUST8046,Jason Jones,Female,23,South Africa,New,ORD000141,12/15/2023,12/15/2023,12/19/2023,4,Delivered,PROD458,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,3,85.38,256.14,43.71,17.44,65.77,25.68,Lagos,GIG,3,Yes,961,79,No,Cash,Website
CUST6437,Nancy Bennett PhD,Female,31,Kenya,Returning,ORD000142,10/17/2022,10/21/2022,10/31/2022,10,Cancelled,PROD274,NovaTech Laptops,Electronics,Laptops,NovaTech,GlobalTech,4,2015.13,64484.16,23.32,44.34,20547.6,31.86,Lagos,DHL,4,No,4215,727,Yes,Wallet,Store
CUST9709,Jennifer Torres,Male,50,Nigeria,New,ORD000143,12/20/2024,12/21/2024,12/25/2024,4,Delivered,PROD800,Auralis Laptops,Electronics,Laptops,Auralis,GlobalTech,5,743.27,3716.35,52.72,134.11,1108.11,29.82,Lagos,DHL,3,No,1174,23,No,Cash,Mobile_App
CUST7837,David Cox,Male,45,Kenya,New,ORD000144,9/27/2022,9/27/2022,10/6/2022,9,Pending,PROD416,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,PrimeSource,7,1466.09,10262.63,19.05,85.81,3814.94,37.17,Lagos,FedEx,1,No,3418,311,No,Wallet,Mobile_App
CUST4079,David Sanchez,Male,19,Kenya,Returning,ORD000145,4/18/2023,4/21/2023,4/23/2023,2,Returned,PROD898,HyperGrid Accessories,Electronics,Accessories,HyperGrid,PrimeSource,8,1837.64,14701.12,11.6,9.67,3976.6,27.05,Lagos,UPS,2,Yes,1500,225,No,Cash,Marketplace
CUST8496,Kevin Harmon,Female,43,Nigeria,Returning,ORD000146,2/19/2024,2/23/2024,2/27/2024,4,Cancelled,PROD211,HyperGrid Accessories,Electronics,Accessories,HyperGrid,NextWave,1,2218.89,2218.89,23.24,115.95,841.9,37.94,Lagos,UPS,3,Yes,3510,302,No,Card,Mobile_App
CUST8595,Alex Hall,Female,23,Nigeria,New,ORD000147,5/10/2022,7/10/2022,10/12/2022,5,Delivered,PROD829,Zentrix VR,Gaming,VR,Zentrix,NextWave,2,986.31,1972.62,7.41,21.55,191.68,9.72,Lagos,DHL,5,No,4558,390,No,Transfer,Marketplace
CUST3459,Jason Young,Male,29,Nigeria,New,ORD000148,9/26/2023,9/30/2023,10/6/2023,6,Delivered,PROD103,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,GlobalTech,1,1297.58,1297.58,14.27,90.39,144.86,11.16,Abuja,GIG,2,No,4617,840,No,Card,Mobile_App
CUST3429,Andrew Alvarez,Male,20,Nigeria,Returning,ORD000149,9/4/2023,9/5/2023,5/9/2023,0,Delivered,PROD391,OmniCore Cooling,Home Appliances,Cooling,OmniCore,NextWave,3,1149.07,3447.21,19.37,135.14,1038.11,30.11,Abuja,GIG,1,Yes,4367,424,No,Transfer,Mobile_App
CUST1953,Jennifer Shepherd,Female,58,Nigeria,New,ORD000150,12/8/2023,8/14/2023,8/22/2023,8,Cancelled,PROD729,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,8,190.63,1525.04,0.09,8.48,295.86,19.4,Lagos,FedEx,4,Yes,2914,574,No,Transfer,Website
CUST4296,Barbara Gordon,Male,22,Kenya,Returning,ORD000151,10/26/2023,10/31/2023,10/30/2023,-1,Returned,PROD682,OmniCore VR,Gaming,VR,OmniCore,SupplyHub Ltd,3,653.06,1959.18,2.13,24.68,-126.44,-6.45,Abuja,UPS,4,No,2502,290,No,Wallet,Website
CUST4412,Melissa Davila,Male,40,Ghana,New,ORD000152,3/5/2022,3/6/2022,3/11/2022,5,Cancelled,PROD709,NovaTech Consoles,Gaming,Consoles,NovaTech,GlobalTech,6,1070.9,6425.4,49.77,48.88,891.88,13.88,Lagos,DHL,0,Yes,3685,519,No,Cash,Mobile_App
CUST4116,Robin Galvan,Female,64,Kenya,Returning,ORD000153,10/21/2022,10/26/2022,10/26/2022,0,Delivered,PROD496,OmniCore Laptops,Electronics,Laptops,OmniCore,SupplyHub Ltd,1,915.26,915.26,53.35,19.95,248.4,27.14,Lagos,DHL,2,Yes,1627,147,Yes,Wallet,Store
CUST2927,Destiny Guzman,Male,35,Nigeria,Vip,ORD000154,11/18/2024,11/17/2024,11/19/2024,2,Returned,PROD821,Auralis Men Wear,Fashion,Men Wear,Auralis,GlobalTech,4,269.83,1079.32,1.74,135.98,-131.95,-12.23,Abuja,DHL,5,No,2963,320,Yes,Transfer,Website
CUST8629,Emily Oconnell,Male,62,Nigeria,New,ORD000155,8/11/2024,8/13/2024,8/15/2024,2,Returned,PROD287,Auralis Women Wear,Fashion,Women Wear,Auralis,GlobalTech,8,51.61,412.88,16.94,55.55,68.57,16.61,Accra,DHL,1,No,631,102,No,Cash,Store
CUST7773,Amber Hill,Male,53,South Africa,New,ORD000156,11/29/2023,11/29/2023,9/12/2023,10,Cancelled,PROD810,Zentrix Shoes,Fashion,Shoes,Zentrix,PrimeSource,2,254.29,508.58,19.52,19.16,48.25,9.49,Lagos,GIG,0,Yes,4099,661,No,Card,Website
CUST4565,Benjamin Warren,Female,58,Nigeria,Returning,ORD000157,2/11/2022,4/11/2022,11/11/2022,7,Cancelled,PROD310,Auralis Consoles,Gaming,Consoles,Auralis,GlobalTech,5,1110.87,5554.35,34.96,93.67,726.14,13.07,Lagos,UPS,1,No,4637,841,Yes,Card,Marketplace
CUST1510,Raymond Berg,Female,55,Kenya,Returning,ORD000158,4/11/2024,4/13/2024,4/18/2024,5,Delivered,PROD292,OmniCore Consoles,Gaming,Consoles,OmniCore,NextWave,6,853.57,5121.42,4.3,7.28,1263.64,24.67,Abuja,GIG,2,No,3537,639,Yes,Cash,Store
CUST8373,Tina Benitez,Male,29,Nigeria,Returning,ORD000159,4/30/2023,4/5/2023,5/11/2023,7,Cancelled,PROD138,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,6,213.34,1280.04,59.01,147.63,356.34,27.84,Abuja,GIG,1,No,689,80,No,Card,Marketplace
CUST9765,Cory Hammond,Female,47,South Africa,Returning,ORD000160,10/11/2023,12/11/2023,11/16/2023,4,Delivered,PROD903,OmniCore Shoes,Fashion,Shoes,OmniCore,GlobalTech,1,180.4,180.4,44.24,8.96,21.04,11.66,Lagos,DHL,3,No,2351,141,Yes,Card,Website
CUST3860,Jamie Griffin,Female,27,South Africa,New,ORD000161,12/26/2022,12/27/2022,1/6/2023,10,Cancelled,PROD186,Zentrix Laptops,Electronics,Laptops,Zentrix,PrimeSource,3,2126.51,6379.53,43.56,29.26,1070.27,16.78,Lagos,DHL,1,Yes,3851,409,No,Wallet,Store
CUST9724,Matthew Fletcher,Female,63,South Africa,New,ORD000162,12/22/2024,12/27/2024,1/1/2025,5,Returned,PROD799,NovaTech Shoes,Fashion,Shoes,NovaTech,SupplyHub Ltd,6,277.05,1662.3,16.03,19.25,348.9,20.99,Abuja,GIG,5,No,2814,185,No,Card,Website
CUST2113,,Male,51,South Africa,New,ORD000163,8/4/2023,8/5/2023,8/7/2023,2,Delivered,PROD772,Zentrix Accessories,Electronics,Accessories,Zentrix,PrimeSource,2,1828.57,3657.14,53.99,87.08,1396.81,38.19,Lagos,FedEx,1,Yes,3547,709,No,Wallet,Marketplace
CUST3653,Tina Olson,Male,21,South Africa,New,ORD000164,5/4/2022,5/5/2022,5/8/2022,3,Returned,PROD502,Zentrix Cooling,Home Appliances,Cooling,Zentrix,NextWave,2,1176.19,2352.38,42.92,19.98,-258.51,-10.99,Accra,UPS,0,Yes,57,1,No,Cash,Marketplace
CUST3483,Cynthia Johnston,Female,54,South Africa,New,ORD000165,4/7/2024,4/12/2024,4/22/2024,10,Delivered,PROD937,HyperGrid VR,Gaming,VR,HyperGrid,SupplyHub Ltd,6,1196.87,7181.22,21.92,128.73,265.95,3.7,Abuja,UPS,1,No,1614,154,No,Cash,Website
CUST6886,Jerry Scott,Female,46,Ghana,New,ORD000166,1/31/2023,1/30/2023,9/2/2023,10,Returned,PROD758,Auralis Accessories,Electronics,Accessories,Auralis,NextWave,8,2423.12,19384.96,24.33,35.69,4063.43,20.96,Accra,GIG,5,No,4796,239,No,Card,Mobile_App
CUST9010,Nicholas Rodriguez,Female,57,Ghana,Returning,ORD000167,9/25/2022,9/24/2022,9/25/2022,1,Delivered,PROD274,OmniCore VR,Gaming,VR,OmniCore,SupplyHub Ltd,2,216.27,432.54,20.24,126.2,110.67,25.59,Abuja,UPS,5,Yes,1796,24,No,Transfer,Marketplace
CUST2035,Alicia Washington,Male,44,Kenya,Returning,ORD000168,6/17/2024,6/17/2024,6/25/2024,8,Pending,PROD116,HyperGrid Consoles,Gaming,Consoles,HyperGrid,SupplyHub Ltd,1,773.42,773.42,41.61,119.87,86.47,11.18,Lagos,FedEx,4,Yes,1479,20,No,Transfer,Store
CUST2442,Joseph Gomez,Male,40,Nigeria,Returning,ORD000169,1/29/2023,1/28/2023,4/2/2023,7,Cancelled,PROD888,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,GlobalTech,1,1215.26,1215.26,10.58,102.17,-153.47,-12.63,Lagos,UPS,5,Yes,905,14,No,Transfer,Mobile_App
CUST1476,Jennifer Fowler,Male,22,South Africa,Returning,ORD000170,10/30/2023,11/1/2023,3/11/2023,2,Delivered,PROD333,NovaTech Laptops,Electronics,Laptops,NovaTech,PrimeSource,7,2200.74,15405.18,53.43,26.02,5551.07,36.03,Abuja,FedEx,2,Yes,1706,172,Yes,Card,Website
CUST5597,Jennifer Carroll,Female,47,Ghana,Returning,ORD000171,3/27/2023,3/28/2023,4/5/2023,8,Delivered,PROD521,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,NextWave,4,1271.78,5087.12,14.8,52.46,858.23,16.87,Accra,FedEx,4,Yes,3905,752,No,Card,Store
